"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.text","Input.id","Input.gold_label","Answer.label.label","Approve","Reject"
"341YLJU22UDKMJWG7MLPFCU4VTL2IK","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3YWRV122C5D339QY7MO5WQQ8RK8U8J","A35BY30TC8WCL4","Approved","Mon Jan 01 04:48:04 PST 2024","Mon Jan 01 04:56:31 PST 2024","Thu Jan 04 04:56:31 PST 2024","Thu Jan 04 04:56:34 PST 2024","","","507","100% (309/309)","100% (309/309)","100% (309/309)","Assuming that every caterpillar in this sentence will eat one flower and leave the others untouched, <span class='emoji-bytes' data-emoji-bytes='[240, 159, 144, 155]'></span>in this statement <span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span> the number of flowers will be 2 <span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span> after the caterpillar does its thing.","29","False","False"
"341YLJU22UDKMJWG7MLPFCU4VTL2IK","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","373ERPL3Y1MUL1Q56Q4VIBZBYZCTRS","A2HM35CWB7IIFM","Approved","Mon Jan 01 08:58:25 PST 2024","Mon Jan 01 08:58:29 PST 2024","Thu Jan 04 08:58:29 PST 2024","Thu Jan 04 08:58:34 PST 2024","","","4","100% (301/301)","100% (301/301)","100% (301/301)","Assuming that every caterpillar in this sentence will eat one flower and leave the others untouched, <span class='emoji-bytes' data-emoji-bytes='[240, 159, 144, 155]'></span>in this statement <span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span> the number of flowers will be 2 <span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span> after the caterpillar does its thing.","29","False","False"
"341YLJU22UDKMJWG7MLPFCU4VTL2IK","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","336YQZE838S13J2N0MQGTWZNC9VM5A","A2TBXASXZIRNNW","Approved","Mon Jan 01 09:56:04 PST 2024","Mon Jan 01 09:58:55 PST 2024","Thu Jan 04 09:58:55 PST 2024","Thu Jan 04 09:59:34 PST 2024","","","171","100% (273/273)","100% (273/273)","100% (273/273)","Assuming that every caterpillar in this sentence will eat one flower and leave the others untouched, <span class='emoji-bytes' data-emoji-bytes='[240, 159, 144, 155]'></span>in this statement <span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span><span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span> the number of flowers will be 2 <span class='emoji-bytes' data-emoji-bytes='[240, 159, 140, 186]'></span> after the caterpillar does its thing.","29","False","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","36V4Q8R5ZXEQW5LLKEEJR7UE7JSMQO","A37WXDYYT7RCZ0","Approved","Wed Dec 27 14:11:16 PST 2023","Wed Dec 27 14:11:19 PST 2023","Sat Dec 30 14:11:19 PST 2023","Sat Dec 30 14:11:34 PST 2023","","","3","100% (168/168)","100% (168/168)","0% (0/0)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3RXPCZQMQ2P2NR5IOWQ9D1293LR1G3","A3OZ288I9CBLWF","Approved","Wed Dec 27 14:27:28 PST 2023","Wed Dec 27 14:28:52 PST 2023","Sat Dec 30 14:28:52 PST 2023","Sat Dec 30 14:29:34 PST 2023","","","84","100% (382/382)","100% (382/382)","0% (0/0)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","33CKWXB73WY5JCFF6D566EY31WA115","A9HQ3E0F2AGVO","Approved","Wed Dec 27 14:37:20 PST 2023","Wed Dec 27 14:37:30 PST 2023","Sat Dec 30 14:37:30 PST 2023","Sat Dec 30 14:37:34 PST 2023","","","10","100% (384/384)","100% (384/384)","0% (0/0)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3GNCZX450V14USBHNY9PIB9487YPAZ","A3I9XLIHPPWPN1","Approved","Wed Dec 27 15:25:30 PST 2023","Wed Dec 27 15:27:34 PST 2023","Sat Dec 30 15:27:34 PST 2023","Sat Dec 30 15:28:34 PST 2023","","","124","100% (379/379)","100% (379/379)","0% (0/0)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3CP1TO84P6FBWFYUQ47WENLP5JP253","AHT8HA3JRWVGV","Approved","Wed Dec 27 16:52:27 PST 2023","Wed Dec 27 16:52:33 PST 2023","Sat Dec 30 16:52:33 PST 2023","Sat Dec 30 16:52:34 PST 2023","","","6","100% (379/379)","100% (379/379)","100% (61/61)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3WSELTNVRGG2MK4O4FI9NLA1XEZTAW","A34M93NJC830DP","Approved","Thu Dec 28 09:32:08 PST 2023","Thu Dec 28 09:32:14 PST 2023","Sun Dec 31 09:32:14 PST 2023","Sun Dec 31 09:32:34 PST 2023","","","6","100% (392/392)","100% (392/392)","100% (328/328)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3U0SRXB7CQJWQOLL9UIJ9CTJ9BHNR0","A2V3GBDTA9KEU0","Approved","Sat Dec 30 14:46:55 PST 2023","Sat Dec 30 14:46:58 PST 2023","Tue Jan 02 14:46:58 PST 2024","Tue Jan 02 14:47:34 PST 2024","","","3","100% (396/396)","100% (396/396)","100% (385/385)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3VAR3R6G12F8Q461B0CWXKYJ9YF8OF","A35BY30TC8WCL4","Approved","Mon Jan 01 03:47:30 PST 2024","Mon Jan 01 03:47:38 PST 2024","Thu Jan 04 03:47:38 PST 2024","Thu Jan 04 03:48:34 PST 2024","","","8","100% (309/309)","100% (309/309)","100% (309/309)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3LPW2N6LK6GKGR7W9OH2K6GHPVN5UA","A2HM35CWB7IIFM","Approved","Mon Jan 01 06:46:05 PST 2024","Mon Jan 01 06:46:14 PST 2024","Thu Jan 04 06:46:14 PST 2024","Thu Jan 04 06:46:34 PST 2024","","","9","100% (301/301)","100% (301/301)","100% (301/301)","The sentiment of this sentence is happy :D.","30","True","True"
"3ZFRE2BDRLS7IPONVFU45XRQ4FNZXO","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3I33IC7ZWSG82LABL0YDMY1BYILA2J","A2TBXASXZIRNNW","Approved","Mon Jan 01 11:15:38 PST 2024","Mon Jan 01 11:18:31 PST 2024","Thu Jan 04 11:18:31 PST 2024","Thu Jan 04 11:18:34 PST 2024","","","173","100% (273/273)","100% (273/273)","100% (273/273)","The sentiment of this sentence is happy :D.","30","True","True"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","38YMOXR4M7DTRZWF9768U0FE5KAW68","A3OZ288I9CBLWF","Approved","Wed Dec 27 12:26:11 PST 2023","Wed Dec 27 12:27:07 PST 2023","Sat Dec 30 12:27:07 PST 2023","Sat Dec 30 12:27:34 PST 2023","","","56","100% (382/382)","100% (382/382)","0% (0/0)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","True"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","37TD41K0AUNP0ZO7ZT9AJB43VTDCSP","A3I9XLIHPPWPN1","Approved","Wed Dec 27 14:34:44 PST 2023","Wed Dec 27 14:35:15 PST 2023","Sat Dec 30 14:35:15 PST 2023","Sat Dec 30 14:35:34 PST 2023","","","31","100% (379/379)","100% (379/379)","0% (0/0)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","False"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","3GLB5JMZFA9WFMLU4PA4E33ISK4DGJ","AHT8HA3JRWVGV","Approved","Wed Dec 27 18:22:16 PST 2023","Wed Dec 27 18:42:05 PST 2023","Sat Dec 30 18:42:05 PST 2023","Sat Dec 30 18:42:34 PST 2023","","","1189","100% (379/379)","100% (379/379)","100% (61/61)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","True"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","3R08VXYT7P9CVZAKSHB00EFA0Y07WU","A35BY30TC8WCL4","Approved","Thu Dec 28 03:42:49 PST 2023","Thu Dec 28 03:44:18 PST 2023","Sun Dec 31 03:44:18 PST 2023","Sun Dec 31 03:44:34 PST 2023","","","89","100% (309/309)","100% (309/309)","100% (309/309)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","True"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","3E337GFOLMM51YC7TJO7A8FC7Z9GNU","A34M93NJC830DP","Approved","Fri Dec 29 16:37:06 PST 2023","Fri Dec 29 16:38:03 PST 2023","Mon Jan 01 16:38:03 PST 2024","Mon Jan 01 16:38:34 PST 2024","","","57","100% (392/392)","100% (392/392)","100% (328/328)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","False"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","3DL65MZB8QTOQGJPYYP5UU0OVF3ECG","A2V3GBDTA9KEU0","Approved","Fri Dec 29 21:05:03 PST 2023","Fri Dec 29 21:06:10 PST 2023","Mon Jan 01 21:06:10 PST 2024","Mon Jan 01 21:06:34 PST 2024","","","67","100% (396/396)","100% (396/396)","100% (385/385)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","True"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","326O153BMVCYV8P3YUKGE0I6GNMDE2","A2HM35CWB7IIFM","Approved","Mon Jan 01 06:12:20 PST 2024","Mon Jan 01 06:12:34 PST 2024","Thu Jan 04 06:12:34 PST 2024","Thu Jan 04 06:12:35 PST 2024","","","14","100% (301/301)","100% (301/301)","100% (301/301)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","True"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","37UQDCYH6A9ZGAAF2764ECWWU827VR","A2TBXASXZIRNNW","Approved","Mon Jan 01 09:52:19 PST 2024","Mon Jan 01 09:54:53 PST 2024","Thu Jan 04 09:54:53 PST 2024","Thu Jan 04 09:55:34 PST 2024","","","154","100% (273/273)","100% (273/273)","100% (273/273)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","False"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","3TYCR1GOTPXF4F4R7YWHINRTD4JZL0","A3NDYVCFCYRPT9","Approved","Mon Jan 01 21:03:28 PST 2024","Mon Jan 01 21:03:51 PST 2024","Thu Jan 04 21:03:51 PST 2024","Thu Jan 04 21:04:34 PST 2024","","","23","100% (50/50)","100% (50/50)","100% (50/50)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","True"
"3HXCEECSRY7WIUEX0BG6OBYZ6LHZYU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Fri Jan 05 11:52:35 PST 2024","","","3RANCT1ZVSVM57O5AY8FNSG9ZZHBU5","AZLZA0Q87TJZO","Submitted","Wed Jan 03 11:56:48 PST 2024","Wed Jan 03 11:58:29 PST 2024","Sat Jan 06 11:58:29 PST 2024","","","","101","100% (55/55)","100% (55/55)","100% (55/55)","The product 9 of all of 4 the numbers 5 in this sentence is = 180.","31","False","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3X66WABAJ9WYXUJXB04S1UH615IG3N","A34M93NJC830DP","Approved","Wed Dec 27 12:23:32 PST 2023","Wed Dec 27 12:23:43 PST 2023","Sat Dec 30 12:23:43 PST 2023","Sat Dec 30 12:24:34 PST 2023","","","11","100% (392/392)","100% (392/392)","100% (328/328)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3907X2AHFDJFPPGDAJGACTQ6WISP2C","A9HQ3E0F2AGVO","Approved","Wed Dec 27 14:32:29 PST 2023","Wed Dec 27 14:33:12 PST 2023","Sat Dec 30 14:33:12 PST 2023","Sat Dec 30 14:33:34 PST 2023","","","43","100% (384/384)","100% (384/384)","0% (0/0)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3STRJBFXO958YXDAG6VYHZDX2MCKTD","A3OZ288I9CBLWF","Approved","Wed Dec 27 15:20:38 PST 2023","Wed Dec 27 15:20:52 PST 2023","Sat Dec 30 15:20:52 PST 2023","Sat Dec 30 15:21:34 PST 2023","","","14","100% (382/382)","100% (382/382)","0% (0/0)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3IX2EGZR7OX07YU0UWQRG5C2ZCFJR0","A3I9XLIHPPWPN1","Approved","Wed Dec 27 15:18:56 PST 2023","Wed Dec 27 15:22:14 PST 2023","Sat Dec 30 15:22:14 PST 2023","Sat Dec 30 15:22:34 PST 2023","","","198","100% (379/379)","100% (379/379)","0% (0/0)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","34PGFRQON1P5FUBMTQ0X34KJRS3WJR","AHT8HA3JRWVGV","Approved","Wed Dec 27 20:25:04 PST 2023","Thu Dec 28 04:03:58 PST 2023","Sun Dec 31 04:03:58 PST 2023","Sun Dec 31 04:04:34 PST 2023","","","27534","100% (379/379)","100% (379/379)","100% (61/61)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3KIBXJ1WDI8SL582KP9ZNP7A3H2OK8","A35BY30TC8WCL4","Approved","Thu Dec 28 08:19:23 PST 2023","Thu Dec 28 08:24:08 PST 2023","Sun Dec 31 08:24:08 PST 2023","Sun Dec 31 08:24:34 PST 2023","","","285","100% (309/309)","100% (309/309)","100% (309/309)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3Z2R0DQ0JUSBSYRN150ZIHR2JODE2U","A2V3GBDTA9KEU0","Approved","Fri Dec 29 18:23:18 PST 2023","Fri Dec 29 18:23:24 PST 2023","Mon Jan 01 18:23:24 PST 2024","Mon Jan 01 18:23:34 PST 2024","","","6","100% (396/396)","100% (396/396)","100% (385/385)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3HPZF4IVNZ7MWL0GYZ1Z1XS4DXJCYG","AZLZA0Q87TJZO","Approved","Sun Dec 31 11:45:47 PST 2023","Sun Dec 31 11:46:33 PST 2023","Wed Jan 03 11:46:33 PST 2024","Wed Jan 03 11:46:34 PST 2024","","","46","100% (55/55)","100% (55/55)","100% (55/55)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3NOKK93PREM3NE33UPV0KI0RGZMEEV","A2HM35CWB7IIFM","Approved","Mon Jan 01 06:07:30 PST 2024","Mon Jan 01 06:07:33 PST 2024","Thu Jan 04 06:07:33 PST 2024","Thu Jan 04 06:07:35 PST 2024","","","3","100% (301/301)","100% (301/301)","100% (301/301)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3GS542CVK71JAFM0LBHA0QYDWDP595","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","33L7PJKHCTCO3WB97HYVRU4687UT8M","A2TBXASXZIRNNW","Approved","Mon Jan 01 10:23:13 PST 2024","Mon Jan 01 10:24:59 PST 2024","Thu Jan 04 10:24:59 PST 2024","Thu Jan 04 10:25:34 PST 2024","","","106","100% (273/273)","100% (273/273)","100% (273/273)","This sentence is not written in standerd Inglish, problemz here.","32","True","True"
"3PCPFX4U5C4H4BWB8P558XFFV76QFU","33JNTVT0YG8BYOKMUV8PJT0VVDU3WJ","Say whether the self-referential statement is true or false","Say whether the self-referential statement is true or false","text, classification, self-reference","$0.13","Wed Dec 27 11:52:27 PST 2023","10","BatchId:5171265;OriginalHitTemplateId:929448123;","86400","259200","Wed Jan 03 11:52:27 PST 2024","","","3EA3QWIZ4V9HS2NMG3AM4JYKAHRTID","A37WXDYYT7RCZ0","Approved","Wed Dec 27 12:50:54 PST 2023","Wed Dec 27 12:51:04 PST 2023","Sat Dec 30 12:51:04 PST 2023","Sat Dec 30 12:51:34 PST 2023","","","10","100% (168/168)","100% (168/168)","0% (0/0)","The tense used in this passage is present and also past; now my shoes were left somewhere but I can’t remember where.","33","True","True"
